,Review Number,Reviewer Rating,Review,Result,Rating Result,Label
1584,1585,3,평점을 보고도 내 눈으로 확인하겠다 해서 봤는데 이번에는 평점이 맞았네요...와이프는 영화상영내내 잘자고 전 전반부 1시간정도 잤는데 중간에 사람들 많이 나가고 잠자는 사람많더라구여...로튼토마토를 믿었어야 했는데 ...,부정,부정,0
1585,1586,1,내가 왠만해서는 이런거 안쓰는데 가족이랑 다같이 시간내서 크리스마스때 이거 보러왔는데 진짜 내가 본 영화중에 가장 지루하고 역겨운 영화였음 사람얼굴에 고양이 붙이고 개징그러웠음 꼬리 드럽게 살랑거리는데 ㄹㅇ 구역질나...,부정,부정,0
1586,1587,1,여자친구랑 보다가 헤어질뻔 했네요,부정,부정,0
1587,1588,1,영화를 취두부로 만들었습니까?,부정,부정,0
1588,1589,1,썸남이랑 보러갔는데 진짜 잠 너무 잘 자고왔어요 불면증 해결했습니다^~^^~^ 혹시 잠 잘 못 주무시는 분들 계시면 꼭 보세요 저 진짜 영화보면서 존 적 없는데 너무 잘 잤어요 개운하게 영화관 나왔습니다!,부정,부정,0
1589,1590,1,진심  내인생에 이렇게 어이없는 영화는없었어요 열받아서 생에 최초로 글쓴다케빈이나 더볼껄정말 잘잤습니다,부정,부정,0
1590,1591,2,지루합니다.... 너무 기대가 컸는지...,부정,부정,0
1591,1592,2,먼저보고 엄마랑 같이 봐야지 생각했던 내 머리통을 세게 내려치고 싶게 한 유일한 영화. 이걸 꾸역매진 틈새에서 용산까지 갔다온 내 다리에게 미안한 영화.,부정,부정,0
1592,1593,3,"영상미는 좋지만, 딱 거기까지. 순서는 있지만 줄거리가 없는 영화.",부정,부정,0
1593,1594,4,딴걸 떠나서 memories 너무 못부름.. 노래가 아니라 흐느낌을 듣는거 같아서 불쾌해진다.,부정,부정,0
1594,1595,1,노잼영화돈아까워요,부정,부정,0
1595,1596,1,알바생들 많군 그냥 망작 해외 언론에서 악평이라고 하는데 그 거 확인 하려는 우를 범하지 말지어다. 우리 딸이 하는말 “예전 소극장에서 봤던 어린이 캣츠 보다 훠~~~~ㄹ 신 재미없어”,부정,부정,0
1596,1597,1,걍 개노잼 10점준 배댓 이해안됨,부정,부정,0
1597,1598,1,맥 캐버티는 감독을 없앴어야했다,부정,부정,0
1598,1599,1,여러분들 이거보실빠에는 겨울왕국2 ㄱㄱ,부정,부정,0
1599,1600,1,평점알바들 쩐다ㅡㅡ.. 어캐 이 평점이 유지가되지덕분에 여자친구랑 두시간내내 잘 자고갑니다~,부정,부정,0
1600,1601,1,최악 ㅋㅋㅋ 거의 시작하자마자 잠들었음 ㅋㅋ,부정,부정,0
1601,1602,4,저는 나름 잘 봤지만..남편이..20분 뒤에..코골고 잤어요..코 골때 마다 깨우긴 했지만..ㅡㅡ;;;,부정,부정,0
1602,1603,1,최악 영화보다 잠든거 오랜만이네요,부정,부정,0
1603,1604,2,고양이 트라우마 걸릴듯....보고나니 두통이 몰려온다,부정,부정,0
1604,1605,2,별한개도 아까워요 진짜 최악의 영화,부정,부정,0
1605,1606,1,보지마세요 제발 차라리집에서쉬셈,부정,부정,0
1606,1607,2,진짜 재미없습니다. 무슨영화인지 뭘담고있는건지 모르겠고 2시간 내내 노래만 부르다 끝납니다. 썸타고있으면 절대보지마세요. 바로 연락두절됩니다.,부정,부정,0
1607,1608,1,뮤지컬 좋아하시는 분이면 모르겠지만 재미 생각하고 보려는거면 보지마세요 재미없어요 마지막은 무슨 공익광곤줄,부정,부정,0
1608,1609,1,꼭 보고와라 젤리클 고양이,긍정,부정,1
1609,1610,4,뮤지컬이 아닌 영화를 기대했다면 지루할꺼에요! 두시간내내 낯선 뮤직비디오같은 느낌ㅋ,부정,부정,0
1610,1611,4,계속 노래하고 춤추다 끝남.,부정,부정,0
1611,1612,1,핵노잼 취소하세요 ㅜ . ‘,부정,부정,0
1612,1613,1,개 쓰레기 영화. 내용이 없다. 고양이들이 자기소개하다 끝나는 인생 최악의 영화,부정,부정,0
1613,1614,1,이 영화는 정말 최악입니다. 비평가 드립이 괜히 나온게 아니네요. 아카데미상 박탈 인정,부정,부정,0
1614,1615,2,영화보다 탈주하고 싶은 적은 처음..,부정,부정,0
1615,1616,2,뭐지? 수면 내시경한듯한 기분은? 기억은 없고 찝찝함만 남은..생에 첫 리뷰를 쓰게한 영화로 기억에 남을듯..,부정,부정,0
1616,1617,2,여러분..뉴욕타임즈나 가디언이 네이버평점보다 훨씬 더 공신력있습니다..하..,부정,부정,0
1617,1618,2,영화보다 이렇게 사람들이 많이 나가는 영화는 처음봄너무 지루해서 끝까지 버티다 마지막에 잤음나가는 사람들 다 하나같이진짜 재미없다... 하고 단체로 나감,부정,부정,0
1618,1619,1,몰입되지 않고 스토리가..없네요,부정,부정,0
1619,1620,1,영화보다 중간에 나온 인생영화^^,긍정,부정,1
1620,1621,1,보지마세요! 크리스마스 망쳤어요,부정,부정,0
1621,1622,1,"영화보다가 코고는 소리 많이 들었네요.물론 저도 잘뻔했습니다 ,",부정,부정,0
1622,1623,1,진짜 인생 최악의 영화였어요,부정,부정,0
1623,1624,2,레미제라블 같을줄 알았는데 ㅋ 꿀잠잤습니다 개개개객개개개개노잼 근데노래는 좋음,부정,부정,0
1624,1625,1,진짜 영화 못만들었다라는 생각이듦,부정,부정,0
1625,1626,2,잘자고 왓네여 내용이 없음,부정,부정,0
1626,1627,1,아 제가  평점을 안남기는 사람인데 가족들꺼 예매해서 보다가 처음으로 영화보는 도중에 나왔어요 보지마세요 절대로 제발,부정,부정,0
1627,1628,1,차라리 찜질방 숙면실가서 자다가오면 그게더 돈절약 됩니다 ㅎㅎ,부정,부정,0
1628,1629,1,절대 보지 말것 영화관에서 잔적은 처음임..정말 실망이고 지루함의 끝판왕,부정,부정,0
1629,1630,1,지옥의 109분 톰 후퍼의 멱살을 잡고싶었다.,부정,부정,0
1630,1631,1,개노잼 평점 원래 안남기는데 너무 재미없어서 남긴다. 돈아깝고 시간아깝고 짜증남.,부정,부정,0
1631,1632,1,진짜 옆에 할아버지랑 영화 4/5지점까지 졸음대결하고 끝에만 봤는데 내용 다알아...진짜 내용없음...,부정,부정,0
1632,1633,1,뭐 이런영화를 다 상영하고 잇는지 보다가 중도에 나왔음 돈아까워요 보지마세여 재미 없슴,부정,부정,0
1633,1634,6,시끄러운데도 잠들뻔 . 내 앞 옆사람들 딥슬립ㅋㅋㅋ 불면증있으면 보세요,부정,부정,0
1634,1635,3,진짜 장난없이 뭐하나 높게 쳐줄만한거 1도없음,부정,부정,0
1635,1636,4,맘마미아  생각하고 갔는데  ...,긍정,부정,1
1636,1637,1,보는데 생긴것도 이상하고 스토리가 지루해서 나옴 덕분에 시간도 잘뺐겼네요^^,부정,부정,0
1637,1638,1,최악의 영화.캣츠는 앞으로 뮤지컬로만 존재하길,부정,부정,0
1638,1639,1,내 크리스마스를 망친 수입사놈들저주를 퍼부으리라,부정,부정,0
1639,1640,1,쌉노잼 보지마세요 ...,부정,부정,0
1640,1641,2,처음부타 끝까지 노래만 부르니까 몸이 지쳐서 의자에 파묻히니까 잠이 오더라... 자다 깨어났는데 아직도 안 끝나서 진짜 뛰쳐나가고 싶었다. 좋안 뮤지컬이라던데 영화로 봐서 그런가... 첫인상 너무 별로... cg티 ...,부정,부정,0
1641,1642,1,왜봄 이런걸 ... 코골고 잤네,부정,부정,0
1642,1643,1,0점 주는거는 없나? 1점도 아까운데.. 무슨 졸음 참기 대회 하고 온 기분,부정,부정,0
1643,1644,1,올해 최악의 영화 최악최악최악최악,부정,부정,0
1644,1645,4,여자친구가 보다가 잤습니다ㅎㅎㅎㅎ불면증이 낫는 영화,부정,부정,0
1645,1646,1,"잘 수밖에 없었네요. 젤리클이 뭔지 설명은 해줘야 되지 않나, 영화 끝날 때 까지 젤리클은 뭔지 모르겠고, 별 스토리 없이 각자 자기소개하다 끝나는 영화. 고양이 씨지는 너무 인간같아 집중이 안되고 눈이 아픈 지경이...",부정,부정,0
1646,1647,2,"진짜 너무해요. 세상에 정신차리고 보리라 다짐하며 앉았는데, 지루하고 재미없어서 졸다 깨기를 반복했습니다. 휴일날 아침 일찍 나가 조조 봤는데, 정말 허탈했습니다. 뮤지컬 롱런한 스토리라 어느정도는 믿고 갔는데.",부정,부정,0
1647,1648,1,안본 눈 삽니다.,부정,부정,0
1648,1649,1,잘 자고 나왔습니다ㅎㅎ,부정,부정,0
1649,1650,1,사람이 고양이 흉내내는거 두시간 보는것보다 유툽에서 진짜 고양이 두시간 보는게 정신건강에 이롭고 재밌을거에요.,긍정,부정,1
1650,1651,2,덕분에 잘 잤어요 ^-^,부정,부정,0
1651,1652,4,초반평점이 너무 좋아서 나만 별로였나~?  했는데 후반평점 보니 진실을 알겠군요...평점 댓글알바가 진짜있나요~?? 나올때 삼분의 일은 자다 나오는 분위기였어요.물론 심야로 보긴했지만 심야라고 다 그렇진 않죠.. 음...,부정,부정,0
1652,1653,2,뮤지컬 보신분들은 보지마세요ㅠㅠ제가 뮤지컬을 두번보고 너무 기대했었나봐요,부정,부정,0
1653,1654,1,영화 보면서 잔 적은 처음이네요  노래도 계속 반복되고 연기도 어색하고 정말 지루했어요,부정,부정,0
1654,1655,1,진짜 세상 재미없다 원작을 이렇게도 망칠수 있다는걸 보여준 영화,부정,부정,0
1655,1656,1,영화의 98%가 뮤지컬이다보니 스토리 설명이 없고 스토리가 너무뻔함.재미없음,부정,부정,0
1656,1657,1,내 인생에서 처음 잔 영화,긍정,부정,1
1657,1658,4,크리스마스 조조로 봤습니다...네이버 리뷰 믿고 그래도 취소 안하고 봤는데...._(┐「ε:)_다른 말 안하고 영화 끝나자 옆에 앉은 한 가족의 어머님께서아이들에게 미안하다고 하시네요 ㅠㅠ,부정,부정,0
1658,1659,1,돈이 아까워서 개빡친다절대 추천 안함 주변 관객들도 다 자더라,부정,부정,0
1659,1660,3,메모리 없었으면 1점 줬다레미제라블이 최애영화였는데 같은감독 맞나... 개실망,부정,부정,0
1660,1661,2,뮤지컬로보세요ㅎㅎ  평점이안좋은이유가있었음,긍정,부정,1
1661,1662,1,영화보다가 처음으로 중간에 나가고싶었다. 하루종일 자기소개하다가 끝..돈아깝다,부정,부정,0
1662,1663,1,뮤지컬 영화 보려면 겨울왕국2 한번 더 보는게 나을듯 진심 스토리도 난잡하고 지루하고 재미 하나도 없음 노래도 마지막근처에 나오는 1곡빼고 다 별로...,부정,부정,0
1663,1664,2,애들은 중간에.지루하다고 밖에 나가고 어른들은 돈아까워서 다볼려다가 졸고..첨부터 끝까지 노래.춤.. 완전지루.,부정,부정,0
1665,1666,3,보다가 잠들어버림...,부정,부정,0
1666,1667,2,"아이들과 함께 보는건 추천하지 않습니다. 지루해하는 아이들은 나가자고 하더라고요.음악과 노래는 괜찮은 편이나, 개인적으로 캣츠는 뮤지컬로만 보는게 좋을것 같네요.",긍정,부정,1
1667,1668,3,영화 평점때문에 고민하시는 분들 제 평점 보시면 됩니다. 저도 평점보고 고민하다가 결국 예매했는데 우선 평점 10점 다는 사람들은 세가지로 분류됩니다. 하나는 알바고요 다른 하나는 나도 봤으니까 너도 당해봐라 이고요...,부정,부정,0
1668,1669,1,이 영화는 뮤지컬 원작과 뮤지컬 영화에 대한 모독 그 자체다. 차라리 뮤지컬 실황영상을 트는게 이 영화보다 재밌을거다. 진심으로 본 걸 후회한다,부정,부정,0
1669,1670,1,보다잤네 어휴~~~~,부정,부정,0
1670,1671,2,취향 안 맞으면 핵노잼.잠 잘오는 영화,부정,부정,0
1671,1672,8,너무 일찍 세상에 나와버린 괴작 한 만년 쯤 뒤에 외계인과 같이 보시길,긍정,긍정,0
1672,1673,3,스토리 연출 연기력  모두 수준급인데 뮤지컬에서 정말로 중요한 음향이 꽝!!  영화관이 문제인지 같이간동행자랑 졸다가 왔음,부정,부정,0
1673,1674,1,말도 안 되는 평점이라 평가합니다,긍정,부정,1
1674,1675,1,영화 보면서 언제 끝나는지만 궁금했던 영화는 처음이다,부정,부정,0
1675,1676,1,등장인물소개하고 메모리부르고 설교하는게 다임ㅋㅋ가족들이랑 크리스마스기념으로 보러갔는데 숙면하다옴올해 최악의 영화다.,부정,부정,0
1676,1677,1,어떻게 나가야되지 고민하다 탈출 성공한 영화 휴,부정,부정,0
1677,1678,1,절대 돈주고 보지 마세요 나는 경고했다,부정,부정,0
1678,1679,6,뮤지컬 좋아하시는분들은 뮤지컬영화 보면 안됩니다.,부정,부정,0
1679,1680,4,영화답게 각색하지 않고 모든 노래를 담으려고 한 것이 독이 되었다고 생각합니다. 하지만 memory 나올때 만큼은 소름돋았네요. 그치만 그것만으론 좋은 평점을 줄 수 없는 영화입니다.,긍정,부정,1
1680,1681,5,이 영화 때문에 뮤지컬 캣츠를 안 본 사람들이 오리지널 작품에도 부정적인 느낌을 가지는게 안타깝다,긍정,부정,1
1681,1682,1,끔찍합니다. 노래는 좋지만 모든게 다 쓰레기라 노래마저 좋다는 생각 안 들게 해줍니다. 돈을 길에 버리고 싶다면 보러가세요. 부디 이 영화로는 같은 실수를 반복하지 맙시다. 사람들의 말에 귀기울여주세요 제발ㅠㅠ,부정,부정,0
1682,1683,4,저는 마지막에 메모리 나올때 울었습니다...남편도 울었어요 하품해서ㅋ  엄청 지루하지만 마지막엔 감동이 있습니다.메모리가 열일한다는건 안비밀.,부정,부정,0
1683,1684,1,메모리 10분 들으려고 1시간 넘게 봐야하는지,부정,부정,0
1684,1685,6,고양이는 개가 아니랍니다!,부정,부정,0
1685,1686,1,음악만좋고 나머지는...,부정,부정,0
1686,1687,1,캣츠 볼돈으로 겨울왕국 2 한번 더볼껄참...,부정,부정,0
1687,1688,1,영화를 보는내내 허벅지가 간지러웠는데 그걸 긁는게 더 재미있었습니다.,부정,부정,0
1688,1689,1,카메라 감독이 찍으면서 오줌마려웠는지 덜덜덜덜 거려서 멀미가 날 지경이었다.부족한 내러티브+진동모드의 카메라+괴랄한 분장+고양이의 과도한 콧물..=연말 최고의 냥복동 탄생.,부정,부정,0
1689,1690,1,영화 보다가 잔 건 처음이에요,부정,부정,0
1690,1691,1,영화 보는 내내 같이 본 사람들 눈치만 봤다..,부정,부정,0
1691,1692,1,이럴꺼면 안마의자카페가서 잘껄,부정,부정,0
1692,1693,2,메모리 부르면서 콧물 흘리는거 너무 더러워 토나올 뻔 했다,부정,부정,0
1693,1694,1,영화 끝나자 마자 사람들 하품하는거 보는게 더 재밌음 ㅋㅋㅋㅋ옆사람은 계속 핸드폰으로 시간보더라 ㅋㅋ언제 끝나나~,부정,부정,0
1694,1695,1,평점이 너무 높아 낮추러 왔습니다.,부정,부정,0
1695,1696,1,시간 아깝고 돈 아깝고 살면서 이렇게 짜증나는 영화는 처음..,부정,부정,0
1696,1697,1,영화관에서 일하는데 손님들이 영화 끝나고 크레딧 다 올라갔는데 안나가시는 거임 보니까 주무시고 계셨음... 얼마나 지루했으면,부정,부정,0
1697,1698,2,개봉 첫날 봤는데 감상평을 이제 적는군요. 죄송합니다.몇몇이라도 돈을 아낄수 있었는데....돈 모아 뮤지컬로 보시기를,부정,부정,0
1698,1699,1,너무 지루하네요. 크리스마스에 보러갔다가 지루해서 자고 나왔습니다.ㅠㅠ 돈이 너무 깝네요.,부정,부정,0
1699,1700,2,자기소개 하다 끝남 중간에 졸음,부정,부정,0
1700,1701,1,최악 .  그자체 그이하도 그 이상도,부정,부정,0
1701,1702,1,제 인생 최고 졸작입니다ㅎㅎ 그냥 재미없었으면 끝까지라도 봤을텐데 재미없음+역겨움 때문에 먹던 나쵸 버리고 중간에 나왔네요. 제값 주고 봤는데 돈이 너무 아깝습니다..,부정,부정,0
